time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
146.0,0,1,0,0,0,0,0,-1,-1,1,0,2
147.0,0,1,0,0,0,0,0,-1,-1,1,1,2
148.0,0,1,0,0,0,0,0,0,-1,1,1,2
149.0,0,1,0,0,0,0,0,0,-1,1,1,2
150.0,0,1,0,0,0,0,0,-1,-1,1,1,2
151.0,0,1,0,0,0,0,0,-1,-1,1,1,1
152.0,0,1,0,0,0,0,0,-1,-1,1,1,1
153.0,0,1,0,0,0,0,0,-1,-1,1,1,1
154.0,0,1,0,0,0,0,0,-1,-1,1,0,1
155.0,0,1,0,0,0,0,0,-1,-1,1,0,1
156.0,0,1,0,0,0,0,0,-1,-1,1,0,1
157.0,0,1,0,0,0,0,0,-1,-1,1,0,1
158.0,0,1,0,0,0,0,0,-1,-1,1,0,1
159.0,0,1,0,0,0,0,0,-1,-1,1,0,1
160.0,0,1,0,0,0,0,0,-1,-1,1,0,1
161.0,0,1,0,0,0,0,0,-1,-1,1,0,1
162.0,0,1,0,0,0,0,0,-1,-1,1,0,1
163.0,0,1,0,0,0,0,0,-1,-1,1,0,1
164.0,0,1,0,0,0,0,0,-1,-1,1,0,1
165.0,0,1,0,0,0,0,0,-1,-1,1,0,1
166.0,0,1,0,0,0,0,0,-1,-1,1,0,1
167.0,0,1,0,0,0,0,0,0,-1,1,0,1
168.0,0,1,0,0,0,0,0,0,-1,1,0,1
169.0,0,1,0,0,0,0,0,0,-1,1,1,1
170.0,0,1,0,0,0,0,0,0,-1,1,1,1
171.0,0,1,0,0,0,0,0,0,-1,1,1,1
172.0,0,1,0,0,0,0,0,0,-1,1,1,1
173.0,0,1,0,0,0,0,0,0,-1,1,1,1
174.0,0,1,0,0,0,0,0,0,-1,1,1,1
175.0,0,1,0,0,0,0,0,0,-1,1,1,1
176.0,0,1,0,0,0,0,0,0,-1,1,1,1
177.0,0,1,0,0,0,0,0,0,-1,1,1,1
178.0,0,1,0,0,0,0,0,0,-1,1,1,1
179.0,0,1,0,0,0,0,0,-1,-1,1,1,1
180.0,0,1,0,0,0,0,0,-1,-1,1,1,1
181.0,0,1,0,0,0,0,0,-1,-1,1,1,1
182.0,0,1,0,0,0,0,0,-1,-1,1,1,1
183.0,0,1,0,0,0,0,0,-1,-1,1,1,1
184.0,0,1,0,0,0,0,0,-1,-1,1,1,1
185.0,0,1,0,0,0,0,0,0,-1,1,1,1
186.0,0,1,0,0,0,0,0,0,-1,1,1,1
187.0,0,1,0,0,0,0,0,0,-1,1,1,1
188.0,0,1,0,0,0,0,0,0,-1,1,1,1
189.0,0,1,0,0,0,0,0,0,-1,1,1,1
190.0,0,1,0,0,0,0,0,0,-1,1,1,1
191.0,0,1,0,0,0,0,0,0,-1,1,1,1
192.0,0,1,0,0,0,0,0,0,-1,1,1,1
193.0,0,1,0,0,0,0,0,0,-1,1,1,1
194.0,0,1,0,0,0,0,0,0,-1,1,1,1
195.0,0,1,0,0,0,0,0,0,-1,1,1,2
196.0,0,1,0,0,0,0,0,0,-1,1,1,2
197.0,0,1,0,0,0,0,0,0,-1,1,1,2
198.0,0,1,0,0,0,0,0,0,-1,1,1,1
199.0,0,1,0,0,0,0,0,0,-1,1,1,1
200.0,0,1,0,0,0,0,0,0,-1,1,1,1
201.0,0,1,0,0,0,0,0,0,-1,1,1,1
202.0,0,1,0,0,0,0,0,0,-1,1,1,1
203.0,0,1,0,0,0,0,0,0,-1,1,1,1
204.0,0,1,0,0,0,0,0,0,-1,2,1,1
205.0,0,1,0,0,0,0,0,0,-1,2,1,1
206.0,0,1,0,0,0,0,0,0,-1,2,1,1
207.0,0,1,0,0,0,0,0,0,-1,2,1,1
208.0,0,1,0,0,0,0,0,0,-1,2,1,1
209.0,0,1,0,0,0,0,0,0,-1,2,1,1
210.0,0,1,0,0,0,0,0,0,-1,2,1,1
211.0,0,1,0,0,0,0,0,0,-1,2,1,1
212.0,0,1,0,0,0,0,0,0,-1,2,1,1
213.0,0,1,0,0,0,0,0,0,-1,2,1,1
214.0,0,1,0,0,0,0,0,0,-1,2,1,1
215.0,0,1,0,0,0,0,0,0,-1,2,1,1
216.0,0,1,0,0,0,0,0,0,-1,2,1,1
217.0,0,1,0,0,0,0,0,0,-1,2,1,1
218.0,0,1,0,0,0,0,0,0,-1,2,1,1
219.0,0,1,0,0,0,0,0,0,-1,2,1,1
220.0,0,1,0,0,0,0,0,0,-1,2,1,1
221.0,0,1,0,0,0,0,0,0,-1,2,1,1
222.0,0,1,0,0,0,0,0,0,-1,2,1,1
223.0,0,1,0,0,0,0,0,0,-1,2,1,1
224.0,0,1,0,0,0,0,0,0,-1,2,1,1
225.0,0,1,0,0,0,0,0,0,-1,2,1,1
226.0,0,1,0,0,0,0,0,0,-1,2,1,1
227.0,0,1,0,0,0,0,0,0,-1,2,1,1
228.0,0,1,0,0,0,0,0,0,-1,2,1,1
229.0,0,1,0,0,0,0,0,0,-1,2,1,1
230.0,-1,1,0,0,0,0,0,0,-1,2,1,1
231.0,-1,1,0,0,0,0,0,0,-1,2,1,1
232.0,-1,1,0,0,0,0,0,0,-1,2,1,1
233.0,-1,1,0,0,0,0,0,0,-1,2,1,1
234.0,-1,1,0,0,0,0,0,0,-1,2,1,1
235.0,0,1,0,0,0,0,0,0,-1,2,1,1
236.0,0,1,0,0,0,0,0,0,-1,2,1,1
237.0,0,1,0,0,0,0,0,0,-1,2,1,1
238.0,0,1,0,0,0,0,0,0,0,2,1,1
239.0,0,1,0,0,0,0,0,0,0,2,1,1
240.0,0,1,0,0,0,0,0,0,0,2,1,2
241.0,0,1,0,0,0,0,0,0,0,2,1,2
242.0,0,1,0,0,0,0,0,0,-2,2,1,2
243.0,0,-1,0,0,0,0,0,-1,-6,2,0,0
244.0,1,-3,-1,0,0,-1,0,-3,-10,1,0,-2
245.0,1,-3,-1,0,0,-1,0,-3,-10,1,-1,-2
246.0,1,-2,-1,0,0,-1,0,-2,0,1,-1,-1
247.0,0,1,-1,0,0,-1,0,-1,0,1,0,1
248.0,0,0,-1,0,0,-1,0,0,1,1,0,1
249.0,0,1,0,0,0,0,0,0,2,2,0,2
250.0,0,1,0,0,0,0,0,1,2,2,1,2
251.0,0,1,0,0,0,0,0,1,3,2,1,3
252.0,0,2,0,0,0,0,0,1,2,3,1,3
253.0,0,2,0,0,0,0,0,1,2,3,1,3
254.0,0,2,0,0,0,0,0,1,2,3,2,3
255.0,0,1,0,0,0,0,0,1,2,3,2,3
256.0,0,1,0,0,0,0,0,1,2,3,2,3
257.0,0,1,0,0,0,0,0,1,2,3,2,3
258.0,-1,1,0,0,0,0,0,1,1,3,2,2
259.0,-1,1,0,0,0,0,0,1,1,3,2,2
260.0,-1,1,0,0,0,0,0,1,1,3,2,2
261.0,-1,1,0,0,0,0,0,1,1,4,2,2
262.0,-1,1,0,0,0,0,0,1,0,4,2,2
263.0,-1,1,0,0,0,0,0,1,0,4,2,2
264.0,-1,1,0,0,0,0,0,1,0,4,2,2
265.0,-1,1,0,0,0,0,0,1,0,4,2,2
266.0,-1,1,0,0,0,0,0,1,0,4,2,2
267.0,-1,1,0,0,0,0,0,1,0,4,2,2
268.0,-1,1,0,0,0,0,0,1,0,4,2,2
269.0,-1,1,0,0,0,0,0,1,0,4,2,2
270.0,-1,1,0,0,0,0,0,1,0,4,2,2
271.0,-1,1,0,0,0,0,0,1,1,4,2,2
272.0,-1,1,0,0,0,0,0,1,1,4,2,2
273.0,-1,1,0,0,0,0,0,1,1,4,2,1
274.0,0,1,0,0,0,0,0,2,2,4,2,1
275.0,0,1,0,0,0,0,0,2,2,4,2,1
276.0,0,1,0,0,0,0,0,2,2,4,2,1
277.0,-1,1,0,0,0,0,0,2,2,4,2,1
278.0,-1,1,0,0,0,0,0,2,2,4,1,1
279.0,-1,1,0,0,0,0,0,2,2,4,1,0
280.0,-1,1,0,0,0,0,0,2,3,4,1,0
281.0,-1,0,0,0,0,0,0,2,3,4,1,0
282.0,-1,0,0,1,0,0,1,2,4,4,1,-1
283.0,-2,0,0,1,0,0,1,3,4,4,1,-1
284.0,-2,0,0,1,0,0,1,3,5,4,1,-1
285.0,-2,0,0,1,-1,0,1,3,5,5,1,-1
286.0,-2,0,0,1,-1,0,1,3,5,5,1,-1
287.0,-2,0,0,1,-1,0,1,4,6,5,1,-2
288.0,-2,0,0,1,-1,0,2,4,6,5,1,-2
289.0,-1,0,0,1,-1,0,2,4,6,5,1,-2
290.0,-1,0,0,1,-1,0,2,5,6,5,1,-2
291.0,-1,0,0,1,-1,0,2,5,6,5,1,-1
292.0,-1,0,0,1,0,0,2,5,6,5,1,-1
293.0,-1,0,0,1,0,0,2,5,6,6,1,-1
294.0,-1,0,0,1,0,0,2,4,6,6,1,-1
295.0,-1,0,0,1,0,0,2,4,6,6,2,-1
296.0,-1,0,0,1,0,0,1,4,5,7,2,0
297.0,-1,0,0,1,0,0,1,4,5,8,2,0
298.0,-1,0,0,1,0,0,1,3,5,8,2,0
299.0,-1,0,0,1,0,0,1,3,5,9,3,1
300.0,0,0,0,1,0,0,0,2,5,10,3,1
301.0,0,0,0,1,0,0,0,2,4,10,4,1
302.0,0,0,0,1,0,0,0,2,4,11,5,2
303.0,0,1,0,1,0,0,0,1,3,11,5,2
304.0,0,1,0,1,0,0,0,0,2,12,7,3
305.0,0,1,0,0,0,0,-1,-1,2,13,7,4
306.0,0,1,0,0,0,0,-1,-1,2,13,8,4
307.0,0,2,0,0,0,0,-1,-2,2,13,8,5
308.0,0,3,0,0,0,0,-2,-4,1,14,10,6
309.0,0,3,0,0,0,0,-2,-5,0,14,10,6
310.0,0,4,0,0,0,0,-3,-6,-1,15,11,7
311.0,0,5,1,0,0,1,-4,-8,-2,15,11,8
312.0,1,6,1,0,0,1,-5,-9,-4,15,12,9
313.0,1,6,1,0,0,1,-5,-11,-6,14,12,10
314.0,1,7,2,-1,-1,2,-5,-11,-9,14,12,10
315.0,1,7,2,-1,-1,2,-6,-13,-11,13,12,11
316.0,1,8,2,-1,-1,2,-7,-15,-13,11,12,12
317.0,1,8,2,-1,-1,2,-7,-16,-16,10,12,12
318.0,1,8,2,-2,-1,3,-8,-17,-19,9,11,13
319.0,1,8,3,-2,-1,3,-8,-19,-24,7,11,13
320.0,1,8,3,-2,-1,3,-9,-22,-28,4,10,14
321.0,1,8,3,-2,-1,4,-10,-24,-32,1,9,15
322.0,1,9,3,-2,-1,4,-10,-27,-35,-2,8,16
323.0,1,9,3,-3,-1,4,-10,-28,-39,-5,7,16
324.0,1,9,4,-3,-1,4,-11,-31,-42,-8,6,18
325.0,1,9,4,-3,-1,5,-11,-33,-44,-11,5,18
326.0,1,9,4,-3,-1,5,-12,-34,-46,-14,5,19
327.0,1,10,5,-3,-1,5,-12,-37,-49,-18,3,21
328.0,1,10,5,-3,-2,5,-12,-39,-50,-21,2,22
329.0,1,10,5,-3,-2,5,-13,-40,-52,-24,2,22
330.0,1,10,5,-3,-2,6,-13,-41,-53,-27,2,23
331.0,1,11,6,-4,-2,6,-14,-44,-55,-30,0,25
332.0,1,11,6,-4,-2,6,-14,-45,-56,-33,-1,26
333.0,1,11,6,-4,-2,7,-14,-45,-56,-36,-1,26
334.0,1,11,6,-4,-2,7,-15,-46,-57,-38,-2,27
335.0,1,12,7,-4,-2,7,-15,-47,-58,-41,-3,28
336.0,1,12,7,-4,-3,7,-15,-48,-58,-43,-4,29
337.0,1,12,7,-4,-3,7,-16,-48,-58,-44,-4,29
338.0,1,12,7,-4,-3,8,-16,-48,-57,-46,-5,30
339.0,1,12,7,-5,-3,8,-16,-48,-57,-49,-7,30
340.0,1,12,7,-5,-3,8,-16,-48,-56,-51,-7,31
341.0,1,12,7,-5,-3,8,-16,-47,-56,-52,-8,31
342.0,1,12,7,-5,-3,8,-17,-47,-55,-53,-9,31
343.0,1,12,8,-5,-3,8,-17,-46,-54,-55,-10,31
344.0,1,12,8,-5,-3,8,-17,-46,-53,-57,-11,31
345.0,1,12,8,-5,-3,8,-17,-45,-53,-57,-12,30
346.0,1,12,8,-5,-3,8,-17,-45,-52,-58,-13,30
347.0,1,11,8,-5,-3,9,-16,-44,-51,-60,-14,30
348.0,1,11,8,-5,-3,9,-16,-43,-50,-61,-15,30
349.0,1,11,8,-5,-3,9,-16,-43,-50,-62,-16,29
350.0,1,11,8,-5,-3,9,-16,-42,-49,-62,-17,29
351.0,1,11,8,-5,-3,9,-15,-41,-48,-64,-18,27
352.0,1,10,8,-5,-3,8,-15,-40,-47,-64,-20,26
353.0,1,10,8,-5,-3,8,-15,-40,-46,-64,-20,26
354.0,1,10,8,-5,-3,8,-14,-38,-45,-65,-22,24
355.0,1,9,7,-5,-3,8,-13,-37,-44,-65,-23,23
356.0,1,9,7,-5,-3,8,-13,-37,-43,-66,-23,22
357.0,1,8,7,-5,-3,8,-12,-36,-42,-66,-24,20
358.0,0,8,7,-5,-3,8,-11,-34,-40,-66,-26,18
359.0,0,7,7,-4,-2,7,-10,-33,-38,-66,-27,17
360.0,0,6,6,-4,-2,7,-10,-31,-36,-66,-28,16
361.0,0,6,6,-4,-2,7,-9,-30,-35,-65,-28,15
362.0,0,5,6,-4,-2,7,-8,-28,-32,-65,-29,12
363.0,0,5,6,-4,-2,6,-7,-26,-30,-64,-30,11
364.0,0,5,6,-3,-2,6,-6,-26,-28,-64,-30,10
365.0,0,4,6,-3,-2,6,-5,-24,-25,-63,-31,9
366.0,0,4,5,-3,-2,6,-3,-22,-22,-61,-31,7
367.0,-1,3,5,-3,-2,5,-2,-20,-20,-60,-32,6
368.0,-1,3,5,-2,-2,5,-2,-19,-19,-60,-32,5
369.0,-1,3,5,-2,-2,5,0,-17,-15,-59,-32,4
370.0,-2,2,5,-2,-2,5,0,-15,-12,-57,-32,2
371.0,-2,2,5,-2,-2,4,2,-13,-10,-55,-32,1
372.0,-2,1,5,-1,-2,4,2,-12,-8,-54,-32,0
373.0,-3,1,4,-1,-2,4,4,-11,-6,-53,-32,-1
374.0,-3,1,4,-1,-2,4,5,-9,-4,-51,-32,-3
375.0,-3,1,4,0,-2,3,6,-8,-2,-49,-32,-4
376.0,-4,0,4,0,-2,3,7,-7,-1,-49,-32,-5
377.0,-4,-1,4,0,-3,3,8,-5,1,-46,-32,-7
378.0,-4,-1,3,0,-3,2,9,-4,2,-45,-32,-8
379.0,-5,-2,3,0,-3,2,10,-3,2,-43,-32,-9
380.0,-5,-2,3,0,-3,2,10,-3,2,-42,-31,-9
381.0,-5,-3,3,1,-3,1,11,-1,3,-41,-31,-10
382.0,-5,-3,3,1,-3,1,12,0,3,-39,-31,-11
383.0,-6,-3,2,1,-3,1,13,0,3,-38,-30,-12
384.0,-6,-4,2,2,-3,1,13,1,3,-37,-30,-12
385.0,-6,-4,2,2,-3,0,14,2,2,-35,-30,-13
386.0,-6,-4,2,2,-3,0,14,2,2,-34,-29,-14
387.0,-6,-5,2,3,-3,0,14,2,2,-33,-29,-14
388.0,-7,-5,2,3,-3,0,15,2,1,-31,-29,-14
389.0,-7,-6,2,3,-3,0,15,3,0,-30,-28,-15
390.0,-7,-6,1,4,-3,0,15,3,-1,-29,-28,-15
391.0,-8,-6,1,4,-3,0,15,3,-2,-28,-27,-15
392.0,-8,-6,1,4,-3,-1,15,3,-2,-27,-27,-15
393.0,-8,-6,1,5,-3,-1,14,3,-4,-25,-26,-16
394.0,-8,-6,1,5,-3,-1,14,2,-5,-24,-26,-16
395.0,-8,-7,1,5,-3,-1,13,2,-6,-24,-25,-16
396.0,-8,-7,1,5,-3,-1,13,2,-7,-23,-25,-16
397.0,-8,-7,1,5,-3,-2,12,2,-9,-21,-24,-16
398.0,-8,-7,0,6,-3,-2,11,1,-10,-20,-23,-16
399.0,-8,-7,0,6,-3,-2,11,0,-10,-20,-23,-16
400.0,-8,-7,0,6,-3,-2,10,0,-11,-19,-22,-16
401.0,-8,-7,0,6,-3,-2,9,-1,-11,-18,-21,-15
402.0,-7,-7,0,6,-3,-2,9,-1,-12,-17,-21,-15
403.0,-7,-7,0,6,-3,-2,8,-1,-12,-16,-20,-15
404.0,-7,-7,0,6,-3,-3,8,-1,-11,-15,-19,-15
405.0,-7,-7,0,6,-3,-3,7,-1,-11,-14,-19,-14
406.0,-7,-6,0,6,-3,-3,7,-1,-10,-13,-18,-14
407.0,-7,-6,0,6,-3,-3,6,-1,-10,-13,-18,-14
408.0,-6,-6,0,6,-3,-3,6,-1,-9,-11,-17,-13
409.0,-6,-6,0,6,-3,-3,5,-1,-8,-10,-16,-13
410.0,-6,-6,0,6,-3,-3,5,0,-7,-9,-15,-13
411.0,-6,-6,0,6,-3,-3,4,0,-7,-9,-15,-12
412.0,-5,-5,0,6,-3,-3,4,0,-5,-7,-14,-12
413.0,-5,-5,0,6,-2,-3,3,1,-4,-6,-13,-11
414.0,-5,-5,0,6,-2,-3,3,1,-3,-5,-12,-11
415.0,-5,-5,0,6,-2,-3,3,2,-2,-5,-12,-11
416.0,-4,-5,0,6,-2,-3,3,2,-1,-3,-11,-10
417.0,-4,-5,0,6,-2,-3,2,2,0,-2,-10,-10
418.0,-4,-5,0,6,-2,-3,2,3,1,-1,-9,-9
419.0,-4,-5,0,6,-2,-3,2,3,1,-1,-9,-9
420.0,-3,-4,-1,5,-2,-3,2,4,2,1,-8,-8
421.0,-3,-4,-1,5,-1,-3,2,4,3,1,-7,-8
422.0,-3,-4,-1,5,-1,-3,2,5,3,2,-6,-8
423.0,-3,-4,-1,5,-1,-3,2,5,4,3,-6,-8
424.0,-2,-4,-1,5,-1,-3,2,6,5,4,-5,-7
425.0,-2,-4,-1,5,-1,-3,1,6,5,5,-4,-7
426.0,-2,-4,-1,5,-1,-3,1,6,5,5,-4,-7
427.0,-2,-4,-1,4,-1,-3,1,7,6,6,-3,-6
428.0,-2,-4,-1,4,0,-3,1,7,7,7,-2,-6
429.0,-2,-3,-1,4,0,-3,1,7,7,7,-2,-6
430.0,-2,-3,-2,4,0,-3,1,8,7,8,-1,-6
431.0,-1,-3,-2,4,0,-3,1,8,8,9,-1,-6
432.0,-1,-3,-2,4,0,-3,1,8,8,10,0,-5
433.0,-1,-3,-2,4,0,-3,1,8,8,10,0,-5
434.0,-1,-3,-2,4,0,-3,1,8,8,11,1,-5
435.0,-1,-3,-2,4,0,-3,1,8,8,11,1,-5
436.0,-1,-3,-2,4,0,-3,1,8,8,12,2,-5
437.0,-1,-3,-2,3,0,-3,1,8,8,13,2,-5
438.0,-1,-3,-2,3,0,-3,1,9,8,13,2,-5
439.0,-1,-3,-2,3,0,-3,1,9,8,14,2,-5
440.0,-1,-4,-2,3,0,-4,1,9,9,14,2,-5
441.0,-1,-4,-2,3,0,-4,1,9,9,14,3,-4
442.0,-1,-4,-2,3,0,-4,1,9,9,15,3,-4
443.0,-1,-3,-2,3,0,-4,1,9,9,15,3,-4
444.0,-1,-3,-2,3,0,-3,1,9,9,16,4,-4
445.0,-1,-3,-2,3,0,-3,1,9,10,16,4,-4
446.0,-1,-3,-2,3,0,-3,1,9,10,16,4,-4
447.0,-1,-3,-2,3,0,-3,1,10,10,17,4,-4
